Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2023-07-30,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,170,,1,0,0,0,0,1
2023-07-29,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,169,,1,0,0,0,0,1
2023-07-28,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,168,,1,0,0,0,0,1
2023-07-27,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,167,,1,0,0,0,0,1
2023-07-26,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,166,,1,0,0,0,0,1
2023-07-25,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,165,,1,0,0,0,0,1
2023-07-24,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,164,,1,0,0,0,0,1
2023-07-23,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,163,,1,0,0,0,0,1
2023-07-22,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,162,,1,0,0,0,0,1
2023-07-21,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,161,,1,0,0,0,0,1
2023-07-20,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,160,,1,0,0,0,0,1
2023-07-19,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,159,,1,0,0,0,0,1
2023-07-18,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,158,,1,0,0,0,0,1
2023-07-17,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,157,,1,0,0,0,0,1
2023-07-16,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,156,,1,0,0,0,0,1
2023-07-15,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,155,,1,0,0,0,0,1
2023-07-14,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,154,,1,0,0,0,0,1
2023-07-13,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,153,,1,0,0,0,0,1
2023-07-12,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,152,,1,0,0,0,0,1
2023-07-11,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,151,,1,0,0,0,0,1
2023-07-10,516807,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Hynes to Copley,place-hymnl | place-coecl,Between Stations,GAEB-03,Active Restriction,2023-02-10,,6 mph,Track,99.0000000000002,0.018750000000000037,3.4728653454343467e-4,53.99,1.3744319014807242e-4,136.42,Multi-Segment,Start,150,,1,0,0,0,0,1
