,date,stop_id,am_rush,pm_rush,full_day
12593,2018-07-23,place-jaksn,2604,1239,5253
12594,2018-07-23,place-jfk,2319,2152,6145
12595,2018-07-23,place-kencl,1631,2809,6850
12596,2018-07-23,place-knncl,1805,11406,16853
12597,2018-07-23,place-lech,1735,2560,5862
12598,2018-07-23,place-masta,1632,2319,5584
12599,2018-07-23,place-mlmnl,7203,1664,11342
12600,2018-07-23,place-mvbcl,4953,2628,10624
12601,2018-07-23,place-north,6276,6130,15210
12602,2018-07-23,place-nqncy,5221,1541,8431
12603,2018-07-23,place-ogmnl,4975,561,6614
12604,2018-07-23,place-orhte,2185,691,3957
12605,2018-07-23,place-pktrm,1868,10853,17544
12606,2018-07-23,place-portr,4823,1259,7552
12607,2018-07-23,place-prmnl,567,1557,3276
12608,2018-07-23,place-qamnl,3407,577,4846
12609,2018-07-23,place-qnctr,4512,1034,7118
12610,2018-07-23,place-rbmnl,1479,692,3237
12611,2018-07-23,place-rcmnl,1670,1259,4018
12612,2018-07-23,place-river,951,444,1817
12613,2018-07-23,place-rugg,1901,3806,7809
12614,2018-07-23,place-sbmnl,2009,571,3298
12615,2018-07-23,place-sdmnl,206,102,425
12616,2018-07-23,place-shmnl,1276,325,2123
12617,2018-07-23,place-smmnl,1398,286,2289
12618,2018-07-23,place-spmnl,136,754,1210
12619,2018-07-23,place-sstat,7172,13609,26253
12620,2018-07-23,place-state,855,9716,14495
12621,2018-07-23,place-sull,3834,2278,8408
12622,2018-07-23,place-symcl,561,413,1398
12623,2018-07-23,place-tumnl,974,3010,5612
12624,2018-07-23,place-welln,4457,1178,7103
12625,2018-07-23,place-wimnl,975,475,2094
12626,2018-07-23,place-wondl,4639,865,7336
12627,2018-07-23,place-wtcst,150,697,1143
12628,2018-07-24,place-alfcl,7477,2980,12583
12629,2018-07-24,place-andrw,2645,1779,6046
12630,2018-07-24,place-aport,2868,2124,7831
12631,2018-07-24,place-aqucl,372,3793,6853
12632,2018-07-24,place-armnl,811,4188,7029
12633,2018-07-24,place-asmnl,4947,1526,8948
12634,2018-07-24,place-astao,953,1777,3688
12635,2018-07-24,place-bbsta,3614,8682,16273
12636,2018-07-24,place-bmmnl,1844,531,3317
12637,2018-07-24,place-bomnl,145,1411,2210
12638,2018-07-24,place-boyls,721,2427,5357
12639,2018-07-24,place-brdwy,2329,2635,6437
12640,2018-07-24,place-brntn,2710,723,4740
12641,2018-07-24,place-ccmnl,821,1328,3428
12642,2018-07-24,place-chncl,660,2800,5918
12643,2018-07-24,place-cntsq,5374,6407,16094
12644,2018-07-24,place-coecl,2100,6643,13080
12645,2018-07-24,place-crtst,227,1407,2190
12646,2018-07-24,place-davis,7466,2277,12145
12647,2018-07-24,place-dwnxg,2179,15847,25939
12648,2018-07-24,place-fldcr,2393,1003,4819
12649,2018-07-24,place-forhl,7137,2144,12562
12650,2018-07-24,place-gover,828,5059,8480
12651,2018-07-24,place-grnst,1850,592,3133
12652,2018-07-24,place-haecl,2932,4278,11198
12653,2018-07-24,place-harsq,5409,8665,20597
12654,2018-07-24,place-hymnl,1398,3433,7234
12655,2018-07-24,place-jaksn,2749,1345,5575
12656,2018-07-24,place-jfk,2519,2408,6803
12657,2018-07-24,place-kencl,1740,3083,7278
12658,2018-07-24,place-knncl,1773,12331,18394
12659,2018-07-24,place-lech,1851,2711,6207
12660,2018-07-24,place-masta,1705,2403,5895
12661,2018-07-24,place-mlmnl,7525,1786,11940
12662,2018-07-24,place-mvbcl,5251,2714,11186
12663,2018-07-24,place-north,6428,6437,15948
12664,2018-07-24,place-nqncy,5613,1774,9082
12665,2018-07-24,place-ogmnl,5094,671,6822
12666,2018-07-24,place-orhte,2273,782,4168
12667,2018-07-24,place-pktrm,1768,11404,19389
12668,2018-07-24,place-portr,5064,1433,8009
12669,2018-07-24,place-prmnl,690,1730,3543
12670,2018-07-24,place-qamnl,3707,631,5302
12671,2018-07-24,place-qnctr,4735,1163,7605
12672,2018-07-24,place-rbmnl,1465,815,3416
12673,2018-07-24,place-rcmnl,1712,1288,4267
12674,2018-07-24,place-river,982,501,1961
12675,2018-07-24,place-rugg,1996,4018,8243
12676,2018-07-24,place-sbmnl,2241,635,3612
12677,2018-07-24,place-sdmnl,229,89,504
12678,2018-07-24,place-shmnl,1414,409,2417
12679,2018-07-24,place-smmnl,1408,340,2391
12680,2018-07-24,place-spmnl,162,692,1155
12681,2018-07-24,place-sstat,7186,13478,26553
12682,2018-07-24,place-state,768,9295,14205
12683,2018-07-24,place-sull,4037,2495,8978
12684,2018-07-24,place-symcl,622,482,1570
12685,2018-07-24,place-tumnl,1054,3171,5964
12686,2018-07-24,place-welln,4752,1269,7673
12687,2018-07-24,place-wimnl,968,551,2181
12688,2018-07-24,place-wondl,4768,1039,7595
12689,2018-07-24,place-wtcst,151,782,1188
12690,2018-07-25,place-alfcl,7419,3252,12617
12691,2018-07-25,place-andrw,2669,1753,6077
12692,2018-07-25,place-aport,2937,1904,7652
12693,2018-07-25,place-aqucl,349,3743,6844
12694,2018-07-25,place-armnl,769,4495,7379
12695,2018-07-25,place-asmnl,4936,1528,8925
12696,2018-07-25,place-astao,922,1715,3508
12697,2018-07-25,place-bbsta,3580,8627,16199
12698,2018-07-25,place-bmmnl,1811,460,3154
12699,2018-07-25,place-bomnl,181,1387,2241
12700,2018-07-25,place-boyls,717,2422,5336
12701,2018-07-25,place-brdwy,2332,2498,6420
12702,2018-07-25,place-brntn,2726,909,4913
12703,2018-07-25,place-ccmnl,872,1356,3491
12704,2018-07-25,place-chncl,720,2720,5878
12705,2018-07-25,place-cntsq,5334,6221,15830
12706,2018-07-25,place-coecl,2055,6707,13376
12707,2018-07-25,place-crtst,231,1407,2271
12708,2018-07-25,place-davis,7707,2132,12213
12709,2018-07-25,place-dwnxg,2122,15600,25346
12710,2018-07-25,place-fldcr,2247,926,4610
12711,2018-07-25,place-forhl,7239,2229,12548
12712,2018-07-25,place-gover,884,5239,8837
12713,2018-07-25,place-grnst,1824,594,3099
12714,2018-07-25,place-haecl,2898,4321,11330
12715,2018-07-25,place-harsq,5426,8856,20726
12716,2018-07-25,place-hymnl,1351,3526,7418
12717,2018-07-25,place-jaksn,2734,1335,5568
12718,2018-07-25,place-jfk,2531,2348,6706
12719,2018-07-25,place-kencl,1776,3132,7583
12720,2018-07-25,place-knncl,1656,12222,18111
12721,2018-07-25,place-lech,1377,2600,5479
12722,2018-07-25,place-masta,1682,2390,5765
12723,2018-07-25,place-mlmnl,7478,1717,11901
12724,2018-07-25,place-mvbcl,5333,2664,11115
12725,2018-07-25,place-north,6434,6468,18882
12726,2018-07-25,place-nqncy,5434,1818,8958
12727,2018-07-25,place-ogmnl,5123,906,7180
12728,2018-07-25,place-orhte,2286,743,4188
12729,2018-07-25,place-pktrm,1948,11192,19254
12730,2018-07-25,place-portr,4967,1537,8218
12731,2018-07-25,place-prmnl,640,1846,3666
12732,2018-07-25,place-qamnl,3701,793,5477
12733,2018-07-25,place-qnctr,4595,1095,7391
12734,2018-07-25,place-rbmnl,1544,619,3247
12735,2018-07-25,place-rcmnl,1785,1423,4401
12736,2018-07-25,place-river,1014,660,2109
12737,2018-07-25,place-rugg,1979,4020,8285
12738,2018-07-25,place-sbmnl,2193,675,3619
12739,2018-07-25,place-sdmnl,222,126,515
12740,2018-07-25,place-shmnl,1326,344,2234
12741,2018-07-25,place-smmnl,1404,327,2310
12742,2018-07-25,place-spmnl,148,741,1283
12743,2018-07-25,place-sstat,7121,13717,26790
12744,2018-07-25,place-state,749,9318,14404
12745,2018-07-25,place-sull,3881,2649,8965
12746,2018-07-25,place-symcl,596,557,1667
12747,2018-07-25,place-tumnl,1081,3170,6082
12748,2018-07-25,place-welln,4706,1372,7714
12749,2018-07-25,place-wimnl,979,519,2123
12750,2018-07-25,place-wondl,4785,930,7591
12751,2018-07-25,place-wtcst,131,740,1151
12752,2018-07-26,place-alfcl,7300,3175,12501
12753,2018-07-26,place-andrw,2584,1615,5885
12754,2018-07-26,place-aport,2876,2104,8036
12755,2018-07-26,place-aqucl,380,3781,7065
12756,2018-07-26,place-armnl,785,4598,7588
12757,2018-07-26,place-asmnl,4781,1504,8651
12758,2018-07-26,place-astao,942,1659,3655
12759,2018-07-26,place-bbsta,3572,8205,15954
12760,2018-07-26,place-bmmnl,1753,460,3149
12761,2018-07-26,place-bomnl,145,1497,2241
12762,2018-07-26,place-boyls,702,2612,5404
12763,2018-07-26,place-brdwy,2283,2356,6119
12764,2018-07-26,place-brntn,2643,812,4778
12765,2018-07-26,place-ccmnl,882,1291,3421
12766,2018-07-26,place-chncl,635,2621,5612
12767,2018-07-26,place-cntsq,5409,6260,16152
12768,2018-07-26,place-coecl,2115,6628,13239
12769,2018-07-26,place-crtst,230,1688,2688
12770,2018-07-26,place-davis,7590,2168,12179
12771,2018-07-26,place-dwnxg,2256,14589,24707
12772,2018-07-26,place-fldcr,2269,866,4533
12773,2018-07-26,place-forhl,7071,2030,12232
12774,2018-07-26,place-gover,770,5674,9058
12775,2018-07-26,place-grnst,1823,606,3150
12776,2018-07-26,place-haecl,2964,4549,11650
12777,2018-07-26,place-harsq,5470,9045,21252
12778,2018-07-26,place-hymnl,1372,2982,7118
12779,2018-07-26,place-jaksn,2663,1172,5302
12780,2018-07-26,place-jfk,2552,2336,6879
12781,2018-07-26,place-kencl,1829,3123,11668
12782,2018-07-26,place-knncl,1779,12758,18879
12783,2018-07-26,place-lech,1844,2823,6341
12784,2018-07-26,place-masta,1667,2301,5856
12785,2018-07-26,place-mlmnl,7317,1521,11607
12786,2018-07-26,place-mvbcl,5279,2710,11243
12787,2018-07-26,place-north,6219,6827,16148
12788,2018-07-26,place-nqncy,5431,1805,8960
12789,2018-07-26,place-ogmnl,5008,824,6975
12790,2018-07-26,place-orhte,2273,674,4041
12791,2018-07-26,place-pktrm,1832,10688,18883
12792,2018-07-26,place-portr,4974,1520,8156
12793,2018-07-26,place-prmnl,757,1894,3869
12794,2018-07-26,place-qamnl,3603,807,5352
12795,2018-07-26,place-qnctr,4554,1224,7572
12796,2018-07-26,place-rbmnl,1521,568,3194
12797,2018-07-26,place-rcmnl,1804,1223,4193
12798,2018-07-26,place-river,1037,1011,2592
12799,2018-07-26,place-rugg,1910,3950,8105
12800,2018-07-26,place-sbmnl,2147,645,3571
12801,2018-07-26,place-sdmnl,231,137,540
12802,2018-07-26,place-shmnl,1354,344,2228
12803,2018-07-26,place-smmnl,1394,336,2326
12804,2018-07-26,place-spmnl,146,999,1586
12805,2018-07-26,place-sstat,6930,14278,27639
12806,2018-07-26,place-state,775,9152,13985
12807,2018-07-26,place-sull,3849,2599,8956
12808,2018-07-26,place-symcl,576,319,1311
12809,2018-07-26,place-tumnl,1042,3389,6251
12810,2018-07-26,place-welln,4715,1356,7640
12811,2018-07-26,place-wimnl,1009,465,2107
12812,2018-07-26,place-wondl,4627,992,7451
12813,2018-07-26,place-wtcst,124,793,1186
12814,2018-07-27,place-alfcl,6535,3636,12795
12815,2018-07-27,place-andrw,2364,1754,5812
12816,2018-07-27,place-aport,2967,2442,8654
12817,2018-07-27,place-aqucl,392,4075,8058
12818,2018-07-27,place-armnl,849,3669,7082
12819,2018-07-27,place-asmnl,4293,1576,8217
12820,2018-07-27,place-astao,868,1906,4147
12821,2018-07-27,place-bbsta,3021,7337,15138
12822,2018-07-27,place-bmmnl,1645,568,3155
12823,2018-07-27,place-bomnl,191,1200,2117
12824,2018-07-27,place-boyls,672,2510,5764
12825,2018-07-27,place-brdwy,1992,2192,5882
12826,2018-07-27,place-brntn,2479,1389,5355
12827,2018-07-27,place-ccmnl,753,1133,2765
12828,2018-07-27,place-chncl,623,2492,5847
12829,2018-07-27,place-cntsq,5039,5990,16193
12830,2018-07-27,place-coecl,1966,6505,13908
12831,2018-07-27,place-crtst,231,1081,2129
12832,2018-07-27,place-davis,6257,2659,11724
12833,2018-07-27,place-dwnxg,2100,11994,22579
12834,2018-07-27,place-fldcr,2158,1096,4766
12835,2018-07-27,place-forhl,6384,2523,12390
12836,2018-07-27,place-gover,851,5462,10371
12837,2018-07-27,place-grnst,1546,675,2916
12838,2018-07-27,place-haecl,2998,5656,14770
12839,2018-07-27,place-harsq,5172,8874,21607
12840,2018-07-27,place-hymnl,1326,3195,7517
12841,2018-07-27,place-jaksn,2419,1525,5522
12842,2018-07-27,place-jfk,2360,2336,6497
12843,2018-07-27,place-kencl,2152,3290,12171
12844,2018-07-27,place-knncl,1749,10371,17347
12845,2018-07-27,place-lech,1740,2623,6371
12846,2018-07-27,place-masta,1561,2134,5704
12847,2018-07-27,place-mlmnl,6678,2016,11581
12848,2018-07-27,place-mvbcl,5062,3186,11916
12849,2018-07-27,place-north,5335,5981,17660
12850,2018-07-27,place-nqncy,4936,1860,8644
12851,2018-07-27,place-ogmnl,4367,1250,6931
12852,2018-07-27,place-orhte,2119,967,4330
12853,2018-07-27,place-pktrm,1937,10077,19516
12854,2018-07-27,place-portr,4301,1731,7909
12855,2018-07-27,place-prmnl,676,1728,3875
12856,2018-07-27,place-qamnl,2903,937,4871
12857,2018-07-27,place-qnctr,3953,1276,7078
12858,2018-07-27,place-rbmnl,1496,911,3690
12859,2018-07-27,place-rcmnl,1600,1321,4213
12860,2018-07-27,place-river,953,1608,3232
12861,2018-07-27,place-rugg,1855,3378,7677
12862,2018-07-27,place-sbmnl,1872,825,3550
12863,2018-07-27,place-sdmnl,209,216,612
12864,2018-07-27,place-shmnl,1259,428,2273
12865,2018-07-27,place-smmnl,1266,362,2239
12866,2018-07-27,place-spmnl,142,937,1656
12867,2018-07-27,place-sstat,6105,11790,25018
12868,2018-07-27,place-state,766,7578,13235
12869,2018-07-27,place-sull,3195,2333,7784
12870,2018-07-27,place-symcl,418,559,1525
12871,2018-07-27,place-tumnl,1003,2749,5734
12872,2018-07-27,place-welln,4034,1707,7460
12873,2018-07-27,place-wimnl,959,572,2229
12874,2018-07-27,place-wondl,4146,1380,7537
12875,2018-07-27,place-wtcst,112,839,1454
12876,2018-07-28,place-alfcl,1373,2269,6227
12877,2018-07-28,place-andrw,910,1043,3356
12878,2018-07-28,place-aport,1801,1861,6553
12879,2018-07-28,place-aqucl,244,2939,6358
12880,2018-07-28,place-armnl,394,1817,4001
12881,2018-07-28,place-asmnl,1379,1177,4445
12882,2018-07-28,place-astao,201,1159,2498
12883,2018-07-28,place-bbsta,665,2595,6305
12884,2018-07-28,place-bmmnl,612,514,1905
12885,2018-07-28,place-bomnl,92,224,688
12886,2018-07-28,place-boyls,371,1637,4285
12887,2018-07-28,place-brdwy,549,850,2637
12888,2018-07-28,place-brntn,574,912,2458
12889,2018-07-28,place-ccmnl,246,509,1307
12890,2018-07-28,place-chncl,441,1481,3912
12891,2018-07-28,place-cntsq,1576,3433,9272
12892,2018-07-28,place-coecl,833,4382,9886
12893,2018-07-28,place-crtst,103,333,869
12894,2018-07-28,place-davis,1520,2176,6595
12895,2018-07-28,place-dwnxg,1012,5940,13201
12896,2018-07-28,place-fldcr,937,729,2897
12897,2018-07-28,place-gover,367,3407,7472
12898,2018-07-28,place-haecl,1597,4516,11618
12899,2018-07-28,place-harsq,1672,5600,14501
12900,2018-07-28,place-hymnl,513,2302,5165
12901,2018-07-28,place-jaksn,2730,3188,10240
12902,2018-07-28,place-jfk,898,1204,3524
12903,2018-07-28,place-kencl,1174,1846,6906
12904,2018-07-28,place-knncl,718,2683,6378
12905,2018-07-28,place-lech,583,1931,4384
12906,2018-07-28,place-masta,564,1019,2995
12907,2018-07-28,place-mlmnl,2134,1554,6190
12908,2018-07-28,place-mvbcl,2226,2248,7680
12909,2018-07-28,place-north,867,2352,7617
12910,2018-07-28,place-nqncy,1479,903,3830
12911,2018-07-28,place-ogmnl,904,1079,3145
12912,2018-07-28,place-orhte,817,757,2652
12913,2018-07-28,place-pktrm,936,5288,12186
12914,2018-07-28,place-portr,893,1491,4277
12915,2018-07-28,place-prmnl,399,1184,2917
12916,2018-07-28,place-qamnl,323,724,1667
12917,2018-07-28,place-qnctr,985,842,3065
12918,2018-07-28,place-rbmnl,784,720,2562
12919,2018-07-28,place-rcmnl,474,633,1965
12920,2018-07-28,place-river,576,1492,3157
12921,2018-07-28,place-rugg,812,1135,3365
12922,2018-07-28,place-sbmnl,5,6,19
12923,2018-07-28,place-sdmnl,61,159,422
12924,2018-07-28,place-shmnl,394,293,1260
12925,2018-07-28,place-smmnl,380,297,1127
12926,2018-07-28,place-spmnl,86,832,1377
12927,2018-07-28,place-sstat,1247,3927,10560
12928,2018-07-28,place-state,460,2687,6286
12929,2018-07-28,place-sull,1588,1741,5416
12930,2018-07-28,place-symcl,195,488,1216
12931,2018-07-28,place-tumnl,429,904,2432
12932,2018-07-28,place-welln,934,1201,3649
12933,2018-07-28,place-wimnl,493,434,1486
12934,2018-07-28,place-wondl,1331,1225,4441
12935,2018-07-28,place-wtcst,87,238,683
12936,2018-07-29,place-alfcl,1147,1359,4979
12937,2018-07-29,place-andrw,746,812,2634
12938,2018-07-29,place-aport,1529,1732,5871
12939,2018-07-29,place-aqucl,261,2506,5240
12940,2018-07-29,place-armnl,330,1436,3267
12941,2018-07-29,place-asmnl,1014,873,3376
12942,2018-07-29,place-astao,167,821,1758
12943,2018-07-29,place-bbsta,505,2223,5057
12944,2018-07-29,place-bmmnl,491,399,1543
12945,2018-07-29,place-bomnl,91,211,655
12946,2018-07-29,place-boyls,389,1308,3559
12947,2018-07-29,place-brdwy,378,836,2273
12948,2018-07-29,place-brntn,521,520,2043
12949,2018-07-29,place-ccmnl,192,523,1243
12950,2018-07-29,place-chncl,342,1321,3422
12951,2018-07-29,place-cntsq,1366,2840,8028
12952,2018-07-29,place-coecl,675,3968,8151
12953,2018-07-29,place-crtst,81,276,730
12954,2018-07-29,place-davis,1102,1359,4682
12955,2018-07-29,place-dwnxg,778,4915,10338
12956,2018-07-29,place-fldcr,781,593,2382
12957,2018-07-29,place-gover,290,2688,6229
12958,2018-07-29,place-haecl,1144,2906,8103
12959,2018-07-29,place-harsq,1445,4656,11884
12960,2018-07-29,place-hymnl,362,2131,4275
12961,2018-07-29,place-jaksn,2008,2384,7564
12962,2018-07-29,place-jfk,765,1079,3066
12963,2018-07-29,place-kencl,769,4292,6979
12964,2018-07-29,place-knncl,643,2329,5229
12965,2018-07-29,place-lech,498,1522,3380
12966,2018-07-29,place-masta,512,912,2520
12967,2018-07-29,place-mlmnl,1584,1046,4586
12968,2018-07-29,place-mvbcl,1736,1745,6029
12969,2018-07-29,place-north,762,2154,7697
12970,2018-07-29,place-nqncy,1209,656,3047
12971,2018-07-29,place-ogmnl,793,649,2503
12972,2018-07-29,place-orhte,625,571,2049
12973,2018-07-29,place-pktrm,668,3932,9325
12974,2018-07-29,place-portr,698,1281,3577
12975,2018-07-29,place-prmnl,365,1074,2408
12976,2018-07-29,place-qamnl,264,357,1312
12977,2018-07-29,place-qnctr,881,626,2618
12978,2018-07-29,place-rbmnl,680,993,2677
12979,2018-07-29,place-rcmnl,378,545,1710
12980,2018-07-29,place-river,992,456,3061
12981,2018-07-29,place-rugg,656,1025,2987
12982,2018-07-29,place-sbmnl,4,6,23
12983,2018-07-29,place-sdmnl,52,198,349
12984,2018-07-29,place-shmnl,306,272,1031
12985,2018-07-29,place-smmnl,330,243,946
12986,2018-07-29,place-spmnl,46,481,795
12987,2018-07-29,place-sstat,945,3834,9797
12988,2018-07-29,place-state,333,2426,5151
12989,2018-07-29,place-sull,1142,1136,4207
12990,2018-07-29,place-symcl,130,365,906
12991,2018-07-29,place-tumnl,362,835,2155
12992,2018-07-29,place-welln,677,746,2622
12993,2018-07-29,place-wimnl,393,316,1209
12994,2018-07-29,place-wondl,1150,1070,3934
12995,2018-07-29,place-wtcst,88,157,491
12996,2018-07-30,place-alfcl,7499,3102,12532
12997,2018-07-30,place-andrw,2447,1724,5741
12998,2018-07-30,place-aport,2952,2155,8173
12999,2018-07-30,place-aqucl,385,3923,6863
13000,2018-07-30,place-armnl,731,4273,6749
13001,2018-07-30,place-asmnl,4782,1425,8687
13002,2018-07-30,place-astao,858,1474,3087
13003,2018-07-30,place-bbsta,3397,8227,15485
13004,2018-07-30,place-bmmnl,1698,487,3068
13005,2018-07-30,place-bomnl,183,1339,2154
13006,2018-07-30,place-boyls,731,2385,4739
13007,2018-07-30,place-brdwy,2227,2512,6208
13008,2018-07-30,place-brntn,2779,885,5059
13009,2018-07-30,place-ccmnl,810,1299,3216
13010,2018-07-30,place-chncl,615,2782,5429
13011,2018-07-30,place-cntsq,5088,6288,15364
13012,2018-07-30,place-coecl,1958,6265,12417
13013,2018-07-30,place-crtst,252,1239,2125
13014,2018-07-30,place-davis,7390,2067,11656
13015,2018-07-30,place-dwnxg,2052,15504,24639
13016,2018-07-30,place-fldcr,2170,944,4537
13017,2018-07-30,place-forhl,6920,2036,12005
13018,2018-07-30,place-gover,815,5513,8777
13019,2018-07-30,place-grnst,1735,595,2945
13020,2018-07-30,place-haecl,2687,4458,11022
13021,2018-07-30,place-harsq,5367,8682,20198
13022,2018-07-30,place-hymnl,1320,3017,6795
13023,2018-07-30,place-jaksn,2464,1251,5054
13024,2018-07-30,place-jfk,2448,2272,6556
13025,2018-07-30,place-kencl,1908,2940,12024
13026,2018-07-30,place-knncl,1874,11859,17712
13027,2018-07-30,place-lech,1817,2584,5931
13028,2018-07-30,place-masta,1614,2370,5695
13029,2018-07-30,place-mlmnl,7239,1666,11622
13030,2018-07-30,place-mvbcl,5027,2686,10819
13031,2018-07-30,place-north,6099,6611,15621
13032,2018-07-30,place-nqncy,5228,1711,8632
13033,2018-07-30,place-ogmnl,4978,894,6981
13034,2018-07-30,place-orhte,2128,719,3973
13035,2018-07-30,place-pktrm,1800,11382,18299
13036,2018-07-30,place-portr,4778,1386,7644
13037,2018-07-30,place-prmnl,640,1597,3412
13038,2018-07-30,place-qamnl,3543,877,5395
13039,2018-07-30,place-qnctr,4466,1177,7254
13040,2018-07-30,place-rbmnl,1428,719,3247
13041,2018-07-30,place-rcmnl,1660,1265,4017
13042,2018-07-30,place-river,1175,1344,3092
13043,2018-07-30,place-rugg,1900,3823,7932
13044,2018-07-30,place-sbmnl,1963,623,3367
13045,2018-07-30,place-sdmnl,201,117,435
13046,2018-07-30,place-shmnl,1244,354,2153
13047,2018-07-30,place-smmnl,1338,341,2261
13048,2018-07-30,place-spmnl,141,760,1215
13049,2018-07-30,place-sstat,7077,13975,26915
13050,2018-07-30,place-state,735,8620,13072
13051,2018-07-30,place-sull,3780,2467,8544
13052,2018-07-30,place-symcl,540,437,1406
13053,2018-07-30,place-tumnl,987,3121,5715
13054,2018-07-30,place-welln,4494,1337,7400
13055,2018-07-30,place-wimnl,947,525,2114
13056,2018-07-30,place-wondl,4578,1179,7604
13057,2018-07-30,place-wtcst,134,843,1327
13058,2018-07-31,place-alfcl,7772,3627,13472
13059,2018-07-31,place-andrw,2701,1767,6150
13060,2018-07-31,place-aport,2973,2143,8025
13061,2018-07-31,place-aqucl,438,3997,7159
13062,2018-07-31,place-armnl,760,4440,7425
13063,2018-07-31,place-asmnl,4950,1551,9043
13064,2018-07-31,place-astao,816,2039,4020
13065,2018-07-31,place-bbsta,3561,8415,16143
13066,2018-07-31,place-bmmnl,1825,519,3229
13067,2018-07-31,place-bomnl,196,1414,2283
13068,2018-07-31,place-boyls,669,2356,5258
13069,2018-07-31,place-brdwy,2390,2616,6499
13070,2018-07-31,place-brntn,2812,1084,5246
13071,2018-07-31,place-ccmnl,828,1354,3280
13072,2018-07-31,place-chncl,668,2817,5938
13073,2018-07-31,place-cntsq,5286,6788,16430
13074,2018-07-31,place-coecl,1955,6529,12889
13075,2018-07-31,place-crtst,242,1314,2217
13076,2018-07-31,place-davis,7527,2416,12211
13077,2018-07-31,place-dwnxg,2205,15736,25808
13078,2018-07-31,place-fldcr,2272,1071,4756
13079,2018-07-31,place-forhl,7276,2298,12779
13080,2018-07-31,place-gover,759,5528,8855
13081,2018-07-31,place-grnst,1821,675,3218
13082,2018-07-31,place-haecl,2844,4516,11459
13083,2018-07-31,place-harsq,5662,9063,21570
13084,2018-07-31,place-hymnl,1401,3089,7143
13085,2018-07-31,place-jaksn,2685,1322,5479
13086,2018-07-31,place-jfk,2540,2406,6871
13087,2018-07-31,place-kencl,2055,3103,12463
13088,2018-07-31,place-knncl,1819,12854,19039
13089,2018-07-31,place-lech,1937,2868,6465
13090,2018-07-31,place-masta,1674,2350,5991
13091,2018-07-31,place-mlmnl,7438,1897,12017
13092,2018-07-31,place-mvbcl,5198,2851,11066
13093,2018-07-31,place-north,6293,6809,17695
13094,2018-07-31,place-nqncy,5523,1922,9261
13095,2018-07-31,place-ogmnl,5128,1098,7381
13096,2018-07-31,place-orhte,2275,830,4267
13097,2018-07-31,place-pktrm,1882,11467,19135
13098,2018-07-31,place-portr,4978,1606,8214
13099,2018-07-31,place-prmnl,687,1535,3295
13100,2018-07-31,place-qamnl,3938,1048,5921
13101,2018-07-31,place-qnctr,4696,1283,7784
13102,2018-07-31,place-rbmnl,1542,864,3484
13103,2018-07-31,place-rcmnl,1777,1302,4193
13104,2018-07-31,place-river,1233,1388,3281
13105,2018-07-31,place-rugg,2011,4092,8504
13106,2018-07-31,place-sbmnl,2168,713,3610
13107,2018-07-31,place-sdmnl,219,95,488
13108,2018-07-31,place-shmnl,1415,422,2473
13109,2018-07-31,place-smmnl,1360,342,2314
13110,2018-07-31,place-spmnl,145,813,1273
13111,2018-07-31,place-sstat,7107,13851,26954
13112,2018-07-31,place-state,603,7679,11632
13113,2018-07-31,place-sull,3968,2831,9268
13114,2018-07-31,place-symcl,579,457,1567
13115,2018-07-31,place-tumnl,1023,3284,6021
13116,2018-07-31,place-welln,4789,1630,8045
13117,2018-07-31,place-wimnl,996,545,2147
13118,2018-07-31,place-wondl,4845,1312,8035
13119,2018-07-31,place-wtcst,109,1159,1673
13120,2018-08-01,place-alfcl,7456,3052,12494
13121,2018-08-01,place-andrw,2705,1740,6099
13122,2018-08-01,place-aport,2917,2066,7945
13123,2018-08-01,place-aqucl,391,3806,6867
13124,2018-08-01,place-armnl,763,4212,7216
13125,2018-08-01,place-asmnl,4894,1606,8963
13126,2018-08-01,place-astao,945,1767,3827
13127,2018-08-01,place-bbsta,3537,8441,16092
13128,2018-08-01,place-bmmnl,1825,497,3214
13129,2018-08-01,place-bomnl,172,1399,2223
13130,2018-08-01,place-boyls,715,2380,5238
13131,2018-08-01,place-brdwy,2348,2489,6317
13132,2018-08-01,place-brntn,2761,669,4631
13133,2018-08-01,place-ccmnl,857,1242,3190
13134,2018-08-01,place-chncl,682,2723,5817
13135,2018-08-01,place-cntsq,5313,6474,16203
13136,2018-08-01,place-coecl,1992,6257,12428
13137,2018-08-01,place-crtst,261,1330,2426
13138,2018-08-01,place-davis,7513,2198,11852
13139,2018-08-01,place-dwnxg,2210,15675,25778
13140,2018-08-01,place-fldcr,2218,946,4602
13141,2018-08-01,place-forhl,7139,2159,12563
13142,2018-08-01,place-gover,877,5176,8754
13143,2018-08-01,place-grnst,1731,600,3067
13144,2018-08-01,place-haecl,2913,4265,11281
13145,2018-08-01,place-harsq,5678,8923,21144
13146,2018-08-01,place-hymnl,1342,2944,6751
13147,2018-08-01,place-jaksn,2638,1292,5432
13148,2018-08-01,place-jfk,2506,2294,6658
13149,2018-08-01,place-kencl,1983,3323,7677
13150,2018-08-01,place-knncl,1835,12724,18960
13151,2018-08-01,place-lech,1795,2617,6133
13152,2018-08-01,place-masta,1711,2330,5820
13153,2018-08-01,place-mlmnl,7427,1613,11632
13154,2018-08-01,place-mvbcl,5416,2747,11279
13155,2018-08-01,place-north,6112,6441,15505
13156,2018-08-01,place-nqncy,5436,1702,8848
13157,2018-08-01,place-ogmnl,5077,645,6898
