,date,stop_id,am_rush,pm_rush,full_day
12177,2023-07-12,place-smmnl,665,168,1161
12178,2023-07-12,place-spmnl,101,530,929
12179,2023-07-12,place-sstat,3826,5999,12458
12180,2023-07-12,place-state,618,4935,8230
12181,2023-07-12,place-sull,1717,1357,4510
12182,2023-07-12,place-symcl,425,335,1045
12183,2023-07-12,place-tumnl,590,1798,3455
12184,2023-07-12,place-welln,1710,825,3366
12185,2023-07-12,place-wimnl,648,379,1754
12186,2023-07-12,place-wlsta,1051,166,1558
12187,2023-07-12,place-wondl,1926,695,3834
12188,2023-07-12,place-wtcst,236,618,1257
12189,2023-07-13,place-alfcl,2396,1032,4296
12190,2023-07-13,place-andrw,1349,896,3252
12191,2023-07-13,place-aport,3186,2984,9990
12192,2023-07-13,place-aqucl,410,2107,4885
12193,2023-07-13,place-armnl,435,1837,3542
12194,2023-07-13,place-asmnl,1874,733,3934
12195,2023-07-13,place-astao,697,1049,2542
12196,2023-07-13,place-bbsta,1329,3572,7211
12197,2023-07-13,place-bmmnl,1551,649,3311
12198,2023-07-13,place-bomnl,229,1389,2481
12199,2023-07-13,place-boyls,484,1460,3217
12200,2023-07-13,place-brdwy,358,1381,2778
12201,2023-07-13,place-brntn,708,287,1530
12202,2023-07-13,place-ccmnl,518,802,1949
12203,2023-07-13,place-chmnl,213,3113,4760
12204,2023-07-13,place-chncl,350,1260,2761
12205,2023-07-13,place-cntsq,1250,2823,6301
12206,2023-07-13,place-coecl,1134,4146,8106
12207,2023-07-13,place-crtst,160,1196,2012
12208,2023-07-13,place-davis,2296,1067,4534
12209,2023-07-13,place-dwnxg,1298,5790,10628
12210,2023-07-13,place-fldcr,1152,489,2457
12211,2023-07-13,place-forhl,3249,1304,6234
12212,2023-07-13,place-grnst,831,385,1611
12213,2023-07-13,place-haecl,1194,1851,5341
12214,2023-07-13,place-harsq,2070,4185,9740
12215,2023-07-13,place-hymnl,826,2244,4949
12216,2023-07-13,place-jaksn,1306,766,2978
12217,2023-07-13,place-jfk,1375,1088,3525
12218,2023-07-13,place-kencl,887,1430,3718
12219,2023-07-13,place-knncl,1025,6105,9629
12220,2023-07-13,place-lech,533,943,1877
12221,2023-07-13,place-masta,780,1185,2910
12222,2023-07-13,place-mlmnl,3198,962,5742
12223,2023-07-13,place-mvbcl,4478,3193,11526
12224,2023-07-13,place-north,3199,3886,9886
12225,2023-07-13,place-nqncy,1478,488,2622
12226,2023-07-13,place-ogmnl,2387,436,3540
12227,2023-07-13,place-pktrm,1436,4239,8848
12228,2023-07-13,place-portr,1948,974,3895
12229,2023-07-13,place-prmnl,434,895,1852
12230,2023-07-13,place-qamnl,785,268,1458
12231,2023-07-13,place-qnctr,859,499,2136
12232,2023-07-13,place-rbmnl,1452,848,3724
12233,2023-07-13,place-rcmnl,902,857,2538
12234,2023-07-13,place-river,479,168,897
12235,2023-07-13,place-rugg,946,1610,3637
12236,2023-07-13,place-sbmnl,1048,415,1934
12237,2023-07-13,place-sdmnl,371,194,806
12238,2023-07-13,place-shmnl,531,284,1215
12239,2023-07-13,place-smmnl,594,142,1097
12240,2023-07-13,place-spmnl,92,525,919
12241,2023-07-13,place-sstat,2916,3705,9831
12242,2023-07-13,place-state,637,4909,8416
12243,2023-07-13,place-sull,1622,1198,4295
12244,2023-07-13,place-symcl,370,357,1107
12245,2023-07-13,place-tumnl,592,1788,3448
12246,2023-07-13,place-welln,1741,665,3237
12247,2023-07-13,place-wimnl,598,361,1447
12248,2023-07-13,place-wlsta,892,225,1488
12249,2023-07-13,place-wondl,1998,543,3674
12250,2023-07-13,place-wtcst,199,587,1142
12251,2023-07-14,place-alfcl,1689,645,3254
12252,2023-07-14,place-andrw,1074,869,2998
12253,2023-07-14,place-aport,2821,2886,9740
12254,2023-07-14,place-aqucl,434,2456,5958
12255,2023-07-14,place-armnl,412,1466,3208
12256,2023-07-14,place-asmnl,1541,734,3635
12257,2023-07-14,place-astao,481,847,2163
12258,2023-07-14,place-bbsta,997,2539,5794
12259,2023-07-14,place-bmmnl,1427,668,3235
12260,2023-07-14,place-bomnl,203,1073,2065
12261,2023-07-14,place-boyls,444,967,2783
12262,2023-07-14,place-brdwy,723,1052,2773
12263,2023-07-14,place-brntn,468,353,1335
12264,2023-07-14,place-ccmnl,331,450,1335
12265,2023-07-14,place-chmnl,784,3436,6174
12266,2023-07-14,place-chncl,308,969,2551
12267,2023-07-14,place-cntsq,1475,2221,6052
12268,2023-07-14,place-coecl,864,3472,7386
12269,2023-07-14,place-crtst,148,729,1500
12270,2023-07-14,place-davis,1715,983,3965
12271,2023-07-14,place-dwnxg,961,4179,8559
12272,2023-07-14,place-fldcr,956,296,1972
12273,2023-07-14,place-forhl,2636,1211,5521
12274,2023-07-14,place-gover,151,1438,3346
12275,2023-07-14,place-grnst,611,465,1484
12276,2023-07-14,place-haecl,940,1923,5072
12277,2023-07-14,place-harsq,1920,3011,8365
12278,2023-07-14,place-hymnl,611,2166,4700
12279,2023-07-14,place-jaksn,1074,777,2795
12280,2023-07-14,place-jfk,1027,964,3006
12281,2023-07-14,place-kencl,764,1280,3715
12282,2023-07-14,place-knncl,817,4179,7576
12283,2023-07-14,place-lech,338,822,1697
12284,2023-07-14,place-masta,601,1030,2602
12285,2023-07-14,place-mlmnl,2574,1023,5218
12286,2023-07-14,place-mvbcl,3895,2840,10789
12287,2023-07-14,place-north,2211,3103,8148
12288,2023-07-14,place-nqncy,959,545,2055
12289,2023-07-14,place-ogmnl,1495,310,2390
12290,2023-07-14,place-orhte,219,651,1898
12291,2023-07-14,place-pktrm,876,3471,7597
12292,2023-07-14,place-portr,1383,939,3387
12293,2023-07-14,place-prmnl,25,820,1669
12294,2023-07-14,place-qamnl,542,327,1249
12295,2023-07-14,place-qnctr,733,514,1960
12296,2023-07-14,place-rbmnl,1341,743,3435
12297,2023-07-14,place-rcmnl,582,782,2230
12298,2023-07-14,place-river,379,113,684
12299,2023-07-14,place-rugg,800,1346,3195
12300,2023-07-14,place-sbmnl,757,454,1695
12301,2023-07-14,place-sdmnl,283,179,667
12302,2023-07-14,place-shmnl,417,214,933
12303,2023-07-14,place-smmnl,527,159,992
12304,2023-07-14,place-spmnl,89,594,1032
12305,2023-07-14,place-sstat,2763,3600,9495
12306,2023-07-14,place-state,557,3202,6622
12307,2023-07-14,place-sull,1387,1096,3914
12308,2023-07-14,place-symcl,300,303,990
12309,2023-07-14,place-tumnl,499,1435,3045
12310,2023-07-14,place-welln,1234,657,2745
12311,2023-07-14,place-wimnl,472,346,1287
12312,2023-07-14,place-wlsta,790,206,1397
12313,2023-07-14,place-wondl,1483,698,3376
12314,2023-07-14,place-wtcst,183,410,953
12315,2023-07-15,place-alfcl,570,706,2373
12316,2023-07-15,place-andrw,558,661,2116
12317,2023-07-15,place-aport,1935,2288,7735
12318,2023-07-15,place-aqucl,405,2580,6407
12319,2023-07-15,place-armnl,2,4,10
12320,2023-07-15,place-asmnl,657,607,2216
12321,2023-07-15,place-astao,259,1178,2677
12322,2023-07-15,place-bbsta,1336,5103,11671
12323,2023-07-15,place-bmmnl,794,616,2407
12324,2023-07-15,place-bomnl,149,503,1324
12325,2023-07-15,place-brdwy,312,714,1909
12326,2023-07-15,place-brntn,218,268,791
12327,2023-07-15,place-ccmnl,178,450,1149
12328,2023-07-15,place-chmnl,403,1322,3129
12329,2023-07-15,place-chncl,348,1597,3861
12330,2023-07-15,place-cntsq,708,1758,4891
12331,2023-07-15,place-coecl,7,1,18
12332,2023-07-15,place-crtst,80,342,849
12333,2023-07-15,place-davis,554,1118,3155
12334,2023-07-15,place-dwnxg,872,4000,8842
12335,2023-07-15,place-fldcr,509,692,2285
12336,2023-07-15,place-forhl,1011,762,3241
12337,2023-07-15,place-gover,262,559,1489
12338,2023-07-15,place-grnst,263,297,1021
12339,2023-07-15,place-haecl,426,1714,4255
12340,2023-07-15,place-harsq,675,2838,6600
12341,2023-07-15,place-jaksn,533,559,1900
12342,2023-07-15,place-jfk,507,605,1966
12343,2023-07-15,place-kencl,1,1,2
12344,2023-07-15,place-knncl,436,1622,3763
12345,2023-07-15,place-lech,272,279,885
12346,2023-07-15,place-masta,477,1131,3037
12347,2023-07-15,place-mlmnl,1186,1016,3766
12348,2023-07-15,place-mvbcl,2228,2812,9250
12349,2023-07-15,place-north,1065,2577,7743
12350,2023-07-15,place-nqncy,497,328,1309
12351,2023-07-15,place-ogmnl,460,629,1870
12352,2023-07-15,place-orhte,893,797,3036
12353,2023-07-15,place-pktrm,1160,2627,6919
12354,2023-07-15,place-portr,315,846,1987
12355,2023-07-15,place-prmnl,6,2,16
12356,2023-07-15,place-qamnl,238,222,807
12357,2023-07-15,place-qnctr,447,422,1487
12358,2023-07-15,place-rbmnl,923,859,3019
12359,2023-07-15,place-rcmnl,440,664,2039
12360,2023-07-15,place-river,134,127,437
12361,2023-07-15,place-rugg,499,1223,3081
12362,2023-07-15,place-sbmnl,276,385,1247
12363,2023-07-15,place-sdmnl,129,102,418
12364,2023-07-15,place-shmnl,187,195,777
12365,2023-07-15,place-smmnl,223,131,606
12366,2023-07-15,place-spmnl,45,339,607
12367,2023-07-15,place-sstat,905,2008,5871
12368,2023-07-15,place-state,678,2841,6832
12369,2023-07-15,place-sull,816,848,2966
12370,2023-07-15,place-tumnl,367,729,2101
12371,2023-07-15,place-welln,478,628,1883
12372,2023-07-15,place-wimnl,460,426,1460
12373,2023-07-15,place-wlsta,383,161,845
12374,2023-07-15,place-wondl,890,843,3196
12375,2023-07-15,place-wtcst,106,287,791
12376,2023-07-16,place-alfcl,238,330,975
12377,2023-07-16,place-andrw,329,365,1160
12378,2023-07-16,place-aport,1529,1574,5588
12379,2023-07-16,place-aqucl,307,1287,3232
12380,2023-07-16,place-asmnl,398,340,1339
12381,2023-07-16,place-astao,119,563,1003
12382,2023-07-16,place-bbsta,784,3201,7336
12383,2023-07-16,place-bmmnl,597,297,1448
12384,2023-07-16,place-bomnl,93,295,735
12385,2023-07-16,place-boyls,1,2,6
12386,2023-07-16,place-brdwy,225,409,1170
12387,2023-07-16,place-brntn,119,164,524
12388,2023-07-16,place-ccmnl,126,229,598
12389,2023-07-16,place-chmnl,299,676,1612
12390,2023-07-16,place-chncl,328,1010,2592
12391,2023-07-16,place-cntsq,500,1111,3009
12392,2023-07-16,place-crtst,82,275,671
12393,2023-07-16,place-davis,407,501,1611
12394,2023-07-16,place-dwnxg,629,2226,5043
12395,2023-07-16,place-fldcr,378,183,990
12396,2023-07-16,place-forhl,556,470,1953
12397,2023-07-16,place-gover,131,186,595
12398,2023-07-16,place-grnst,177,178,572
12399,2023-07-16,place-haecl,285,754,2029
12400,2023-07-16,place-harsq,642,1684,4192
12401,2023-07-16,place-hymnl,10,2,13
12402,2023-07-16,place-jaksn,397,286,1116
12403,2023-07-16,place-jfk,408,328,1138
12404,2023-07-16,place-kencl,4,2,6
12405,2023-07-16,place-knncl,363,919,2266
12406,2023-07-16,place-lech,65,125,331
12407,2023-07-16,place-masta,289,705,1854
12408,2023-07-16,place-mlmnl,792,399,1966
12409,2023-07-16,place-mvbcl,1629,1214,4815
12410,2023-07-16,place-north,750,1418,3944
12411,2023-07-16,place-nqncy,335,166,832
12412,2023-07-16,place-ogmnl,341,141,778
12413,2023-07-16,place-orhte,678,394,1851
12414,2023-07-16,place-pktrm,657,1136,3156
12415,2023-07-16,place-portr,364,539,1629
12416,2023-07-16,place-qamnl,137,159,499
12417,2023-07-16,place-qnctr,329,230,976
12418,2023-07-16,place-rbmnl,615,328,1540
12419,2023-07-16,place-rcmnl,327,384,1162
12420,2023-07-16,place-river,42,80,247
12421,2023-07-16,place-rugg,360,855,2069
12422,2023-07-16,place-sbmnl,188,226,711
12423,2023-07-16,place-sdmnl,92,96,299
12424,2023-07-16,place-shmnl,163,113,567
12425,2023-07-16,place-smmnl,128,57,296
12426,2023-07-16,place-spmnl,29,271,434
12427,2023-07-16,place-sstat,679,1623,4728
12428,2023-07-16,place-state,422,1377,3384
12429,2023-07-16,place-sull,653,390,1721
12430,2023-07-16,place-tumnl,270,483,1398
12431,2023-07-16,place-welln,294,256,975
12432,2023-07-16,place-wimnl,306,247,868
12433,2023-07-16,place-wlsta,227,73,475
12434,2023-07-16,place-wondl,688,425,1932
12435,2023-07-16,place-wtcst,97,204,587
12436,2023-07-17,place-alfcl,2181,907,3921
12437,2023-07-17,place-andrw,1270,919,3138
12438,2023-07-17,place-aport,2870,1659,8048
12439,2023-07-17,place-aqucl,448,2663,5577
12440,2023-07-17,place-armnl,419,1642,3226
12441,2023-07-17,place-asmnl,1935,817,4075
12442,2023-07-17,place-astao,549,871,2259
12443,2023-07-17,place-bbsta,1305,3158,6524
12444,2023-07-17,place-bmmnl,1531,741,3411
12445,2023-07-17,place-bomnl,190,1293,2209
12446,2023-07-17,place-boyls,442,1220,2624
12447,2023-07-17,place-brdwy,955,1277,3100
12448,2023-07-17,place-brntn,678,267,1465
12449,2023-07-17,place-ccmnl,396,705,1674
12450,2023-07-17,place-chmnl,949,3766,6402
12451,2023-07-17,place-chncl,291,1270,2664
12452,2023-07-17,place-cntsq,1706,2575,6064
12453,2023-07-17,place-coecl,761,3684,6751
12454,2023-07-17,place-crtst,167,1009,1642
12455,2023-07-17,place-davis,2028,799,3696
12456,2023-07-17,place-dwnxg,995,5077,9200
12457,2023-07-17,place-fldcr,1060,555,2562
12458,2023-07-17,place-forhl,3135,1096,5851
12459,2023-07-17,place-gover,326,1306,2434
12460,2023-07-17,place-grnst,736,340,1428
12461,2023-07-17,place-haecl,998,1739,4715
12462,2023-07-17,place-harsq,1983,3280,8029
12463,2023-07-17,place-hymnl,616,1951,3932
12464,2023-07-17,place-jaksn,1292,818,2945
12465,2023-07-17,place-jfk,1184,1057,3224
12466,2023-07-17,place-kencl,2020,2021,5750
12467,2023-07-17,place-knncl,836,5572,8615
12468,2023-07-17,place-lech,413,628,1373
12469,2023-07-17,place-masta,648,1122,2676
12470,2023-07-17,place-mlmnl,2906,848,5311
12471,2023-07-17,place-mvbcl,3973,3140,10701
12472,2023-07-17,place-north,2805,3560,8782
12473,2023-07-17,place-nqncy,1341,285,2277
12474,2023-07-17,place-ogmnl,2031,374,3097
12475,2023-07-17,place-orhte,1803,864,4055
12476,2023-07-17,place-pktrm,949,4202,7602
12477,2023-07-17,place-portr,1677,852,3377
12478,2023-07-17,place-prmnl,377,910,1957
12479,2023-07-17,place-qamnl,594,220,1149
12480,2023-07-17,place-qnctr,914,473,2158
12481,2023-07-17,place-rbmnl,1231,826,3205
12482,2023-07-17,place-rcmnl,790,818,2301
12483,2023-07-17,place-river,400,141,749
12484,2023-07-17,place-rugg,851,1571,3437
12485,2023-07-17,place-sbmnl,844,365,1600
12486,2023-07-17,place-sdmnl,324,164,722
12487,2023-07-17,place-shmnl,502,206,1125
12488,2023-07-17,place-smmnl,604,164,1062
12489,2023-07-17,place-spmnl,70,568,857
12490,2023-07-17,place-sstat,3398,4643,11143
12491,2023-07-17,place-state,658,4744,8385
12492,2023-07-17,place-sull,1520,1104,4014
12493,2023-07-17,place-symcl,306,286,842
12494,2023-07-17,place-tumnl,519,1653,3183
12495,2023-07-17,place-welln,1487,655,2876
12496,2023-07-17,place-wimnl,520,459,1523
12497,2023-07-17,place-wlsta,810,153,1316
12498,2023-07-17,place-wondl,2036,700,4038
12499,2023-07-17,place-wtcst,194,477,1004
12500,2023-07-18,place-alfcl,2655,1071,4577
12501,2023-07-18,place-andrw,1414,960,3399
12502,2023-07-18,place-aport,3010,2477,9166
12503,2023-07-18,place-aqucl,388,2349,5054
12504,2023-07-18,place-armnl,462,2159,3728
12505,2023-07-18,place-asmnl,2068,765,4216
12506,2023-07-18,place-astao,638,1070,2592
12507,2023-07-18,place-bbsta,1436,3992,7749
12508,2023-07-18,place-bmmnl,1668,720,3518
12509,2023-07-18,place-bomnl,220,1056,2124
12510,2023-07-18,place-boyls,435,1400,2994
12511,2023-07-18,place-brdwy,1220,1517,3688
12512,2023-07-18,place-brntn,752,252,1528
12513,2023-07-18,place-ccmnl,476,942,2049
12514,2023-07-18,place-chmnl,1110,4092,7061
12515,2023-07-18,place-chncl,342,1304,2839
12516,2023-07-18,place-cntsq,1519,2868,6225
12517,2023-07-18,place-coecl,1016,4181,7673
12518,2023-07-18,place-crtst,156,1261,2007
12519,2023-07-18,place-davis,2478,955,4458
12520,2023-07-18,place-dwnxg,1055,6267,10690
12521,2023-07-18,place-fldcr,1157,526,2567
12522,2023-07-18,place-forhl,3467,1168,6349
12523,2023-07-18,place-gover,304,1360,2530
12524,2023-07-18,place-grnst,894,416,1743
12525,2023-07-18,place-haecl,1261,1973,5297
12526,2023-07-18,place-harsq,2190,3997,9345
12527,2023-07-18,place-hymnl,729,2120,4319
12528,2023-07-18,place-jaksn,1409,781,3098
12529,2023-07-18,place-jfk,1435,1108,3547
12530,2023-07-18,place-kencl,2226,1936,6191
12531,2023-07-18,place-knncl,998,6851,10400
12532,2023-07-18,place-lech,487,751,1489
12533,2023-07-18,place-masta,725,1236,2850
12534,2023-07-18,place-mlmnl,3399,948,5978
12535,2023-07-18,place-mvbcl,4681,3105,11349
12536,2023-07-18,place-north,3389,3780,9441
12537,2023-07-18,place-nqncy,1643,540,2828
12538,2023-07-18,place-ogmnl,2583,404,3648
12539,2023-07-18,place-orhte,1844,752,3801
12540,2023-07-18,place-pktrm,1003,5320,9271
12541,2023-07-18,place-portr,2044,899,3899
12542,2023-07-18,place-prmnl,463,1166,2394
12543,2023-07-18,place-qamnl,848,275,1494
12544,2023-07-18,place-qnctr,1009,458,2216
12545,2023-07-18,place-rbmnl,1396,729,3375
12546,2023-07-18,place-rcmnl,762,856,2294
12547,2023-07-18,place-river,492,180,911
12548,2023-07-18,place-rugg,926,1704,3704
12549,2023-07-18,place-sbmnl,1051,414,1909
12550,2023-07-18,place-sdmnl,392,116,736
12551,2023-07-18,place-shmnl,612,194,1233
12552,2023-07-18,place-smmnl,667,132,1134
12553,2023-07-18,place-spmnl,72,530,882
12554,2023-07-18,place-sstat,3825,5695,12704
12555,2023-07-18,place-state,700,5546,9445
12556,2023-07-18,place-sull,1671,1227,4262
12557,2023-07-18,place-symcl,410,286,960
12558,2023-07-18,place-tumnl,613,1786,3439
12559,2023-07-18,place-welln,1837,743,3439
12560,2023-07-18,place-wimnl,741,455,1757
12561,2023-07-18,place-wlsta,1047,142,1548
12562,2023-07-18,place-wondl,2442,715,4484
12563,2023-07-18,place-wtcst,186,540,1145
12564,2023-07-19,place-alfcl,2774,1027,4640
12565,2023-07-19,place-andrw,1564,986,3575
12566,2023-07-19,place-aport,2934,2758,9373
12567,2023-07-19,place-aqucl,367,2424,5359
12568,2023-07-19,place-armnl,455,2073,3979
12569,2023-07-19,place-asmnl,2134,769,4232
12570,2023-07-19,place-astao,709,1217,2915
12571,2023-07-19,place-bbsta,1446,4024,7644
12572,2023-07-19,place-bmmnl,1747,780,3752
12573,2023-07-19,place-bomnl,259,1472,2687
12574,2023-07-19,place-boyls,455,1526,3209
12575,2023-07-19,place-brdwy,1228,1544,3856
12576,2023-07-19,place-brntn,742,346,1586
12577,2023-07-19,place-ccmnl,480,883,2006
12578,2023-07-19,place-chmnl,1005,3990,7320
12579,2023-07-19,place-chncl,338,1383,2925
12580,2023-07-19,place-cntsq,1923,2846,6826
12581,2023-07-19,place-coecl,1124,4229,7993
12582,2023-07-19,place-crtst,180,1219,1933
12583,2023-07-19,place-davis,2231,1018,4372
12584,2023-07-19,place-dwnxg,1055,6132,10685
12585,2023-07-19,place-fldcr,1222,521,2624
12586,2023-07-19,place-forhl,3345,1302,6432
12587,2023-07-19,place-gover,308,2357,4032
12588,2023-07-19,place-grnst,906,440,1785
12589,2023-07-19,place-haecl,1202,1995,5371
12590,2023-07-19,place-harsq,2429,4286,10245
12591,2023-07-19,place-hymnl,756,2007,4233
12592,2023-07-19,place-jaksn,1359,845,3098
12593,2023-07-19,place-jfk,1414,1077,3552
12594,2023-07-19,place-kencl,2257,2141,6192
12595,2023-07-19,place-knncl,968,6787,10314
12596,2023-07-19,place-lech,495,746,1604
12597,2023-07-19,place-masta,747,1255,2952
12598,2023-07-19,place-mlmnl,3369,1070,6064
12599,2023-07-19,place-mvbcl,4614,3232,11732
12600,2023-07-19,place-north,3325,4073,11642
12601,2023-07-19,place-nqncy,1593,569,2834
12602,2023-07-19,place-ogmnl,2553,551,3835
12603,2023-07-19,place-orhte,1867,808,3928
12604,2023-07-19,place-pktrm,1068,4955,9300
12605,2023-07-19,place-portr,2106,970,4027
12606,2023-07-19,place-prmnl,450,1125,2319
12607,2023-07-19,place-qamnl,861,326,1598
12608,2023-07-19,place-qnctr,1048,502,2335
12609,2023-07-19,place-rbmnl,1418,867,3672
12610,2023-07-19,place-rcmnl,925,791,2429
12611,2023-07-19,place-river,514,262,1019
12612,2023-07-19,place-rugg,988,1032,3122
12613,2023-07-19,place-sbmnl,1066,484,2036
12614,2023-07-19,place-sdmnl,356,159,769
12615,2023-07-19,place-shmnl,637,246,1298
12616,2023-07-19,place-smmnl,685,164,1176
12617,2023-07-19,place-spmnl,75,544,944
12618,2023-07-19,place-sstat,3907,5778,12801
12619,2023-07-19,place-state,713,5532,9695
12620,2023-07-19,place-sull,1614,1283,4345
12621,2023-07-19,place-symcl,357,330,975
12622,2023-07-19,place-tumnl,544,1759,3343
12623,2023-07-19,place-welln,1843,812,3538
12624,2023-07-19,place-wimnl,629,353,1536
12625,2023-07-19,place-wlsta,1020,213,1632
12626,2023-07-19,place-wondl,2626,822,4822
12627,2023-07-19,place-wtcst,179,593,1193
12628,2023-07-20,place-alfcl,2502,1093,4558
12629,2023-07-20,place-andrw,1486,1015,3592
12630,2023-07-20,place-aport,3089,2961,9833
12631,2023-07-20,place-aqucl,414,2620,5927
12632,2023-07-20,place-armnl,384,1961,3683
12633,2023-07-20,place-asmnl,2068,785,4212
12634,2023-07-20,place-astao,725,768,2078
12635,2023-07-20,place-bbsta,1495,3610,7549
12636,2023-07-20,place-bmmnl,1689,752,3660
12637,2023-07-20,place-bomnl,247,1433,2529
12638,2023-07-20,place-boyls,433,1423,3500
12639,2023-07-20,place-brdwy,1103,1519,3692
12640,2023-07-20,place-brntn,729,334,1586
12641,2023-07-20,place-ccmnl,443,860,1991
12642,2023-07-20,place-chmnl,1071,4029,7144
12643,2023-07-20,place-chncl,346,1374,3084
12644,2023-07-20,place-cntsq,1920,3059,7396
12645,2023-07-20,place-coecl,1068,4000,7961
12646,2023-07-20,place-crtst,152,1133,1892
12647,2023-07-20,place-davis,2374,1132,4639
12648,2023-07-20,place-dwnxg,1031,5711,10262
12649,2023-07-20,place-fldcr,1186,572,2661
12650,2023-07-20,place-forhl,3348,1241,6360
12651,2023-07-20,place-gover,451,2503,4787
12652,2023-07-20,place-grnst,872,420,1749
12653,2023-07-20,place-haecl,1112,2069,5575
12654,2023-07-20,place-harsq,2397,4295,10355
12655,2023-07-20,place-hymnl,723,2054,4319
12656,2023-07-20,place-jaksn,1333,853,3051
12657,2023-07-20,place-jfk,1330,1104,3463
12658,2023-07-20,place-kencl,2270,2414,6620
12659,2023-07-20,place-knncl,1014,6655,10346
12660,2023-07-20,place-lech,568,656,1611
12661,2023-07-20,place-masta,693,1230,2849
12662,2023-07-20,place-mlmnl,2696,1070,5118
12663,2023-07-20,place-mvbcl,4529,3414,12052
12664,2023-07-20,place-north,3254,4137,10020
12665,2023-07-20,place-nqncy,1546,560,2824
12666,2023-07-20,place-ogmnl,2373,423,3578
12667,2023-07-20,place-orhte,1649,607,3562
12668,2023-07-20,place-pktrm,1028,5175,10150
12669,2023-07-20,place-portr,2028,1052,4180
12670,2023-07-20,place-prmnl,435,1128,2429
12671,2023-07-20,place-qamnl,791,324,1575
12672,2023-07-20,place-qnctr,1028,526,2406
12673,2023-07-20,place-rbmnl,1512,903,3829
12674,2023-07-20,place-rcmnl,718,872,2339
12675,2023-07-20,place-river,468,192,907
12676,2023-07-20,place-rugg,850,1620,3511
12677,2023-07-20,place-sbmnl,1002,483,1980
12678,2023-07-20,place-sdmnl,345,171,736
12679,2023-07-20,place-shmnl,589,230,1195
12680,2023-07-20,place-smmnl,659,170,1158
12681,2023-07-20,place-spmnl,94,527,939
12682,2023-07-20,place-sstat,3736,5552,12914
12683,2023-07-20,place-state,686,5530,9787
12684,2023-07-20,place-sull,1563,1262,4261
12685,2023-07-20,place-symcl,377,394,1054
12686,2023-07-20,place-tumnl,528,1706,3243
12687,2023-07-20,place-welln,1796,777,3516
12688,2023-07-20,place-wimnl,568,366,1395
12689,2023-07-20,place-wlsta,1084,214,1728
12690,2023-07-20,place-wondl,2569,870,4923
12691,2023-07-20,place-wtcst,198,588,1237
12692,2023-07-21,place-alfcl,1743,1227,3983
12693,2023-07-21,place-andrw,1122,1059,3311
12694,2023-07-21,place-aport,2932,2904,9611
12695,2023-07-21,place-aqucl,368,1812,4702
12696,2023-07-21,place-armnl,430,1659,3448
12697,2023-07-21,place-asmnl,1571,746,3630
12698,2023-07-21,place-astao,399,624,1620
12699,2023-07-21,place-bbsta,1028,2650,6050
12700,2023-07-21,place-bmmnl,1472,831,3451
12701,2023-07-21,place-bomnl,224,1235,2260
12702,2023-07-21,place-boyls,398,1734,4145
12703,2023-07-21,place-brdwy,741,1197,2878
12704,2023-07-21,place-brntn,534,457,1505
12705,2023-07-21,place-ccmnl,319,715,1520
12706,2023-07-21,place-chmnl,785,3526,6154
12707,2023-07-21,place-chncl,314,1155,2960
12708,2023-07-21,place-cntsq,1481,2667,6506
12709,2023-07-21,place-coecl,908,3691,7714
12710,2023-07-21,place-crtst,115,786,1544
12711,2023-07-21,place-davis,1646,1048,3762
12712,2023-07-21,place-dwnxg,1005,4890,9587
12713,2023-07-21,place-fldcr,987,531,2399
12714,2023-07-21,place-forhl,2703,1279,5762
12715,2023-07-21,place-gover,453,2574,4752
12716,2023-07-21,place-grnst,676,433,1512
12717,2023-07-21,place-haecl,1165,2683,6659
12718,2023-07-21,place-harsq,1626,3878,9192
12719,2023-07-21,place-hymnl,586,1918,4292
12720,2023-07-21,place-jaksn,1161,776,2799
12721,2023-07-21,place-jfk,1063,1073,3018
12722,2023-07-21,place-kencl,1685,2130,10017
12723,2023-07-21,place-knncl,843,4849,8528
12724,2023-07-21,place-lech,416,709,1502
12725,2023-07-21,place-masta,599,1026,2597
12726,2023-07-21,place-mlmnl,2671,1033,5353
12727,2023-07-21,place-mvbcl,3910,3543,11570
12728,2023-07-21,place-north,2119,4027,9070
12729,2023-07-21,place-nqncy,1159,556,2369
12730,2023-07-21,place-ogmnl,1506,735,2948
12731,2023-07-21,place-orhte,1222,611,2825
12732,2023-07-21,place-pktrm,925,4270,8517
12733,2023-07-21,place-portr,1350,1094,3440
12734,2023-07-21,place-prmnl,365,1013,2472
12735,2023-07-21,place-qamnl,571,403,1382
12736,2023-07-21,place-qnctr,800,531,2151
12737,2023-07-21,place-rbmnl,1428,820,3589
12738,2023-07-21,place-rcmnl,596,802,2249
12739,2023-07-21,place-river,401,692,1390
12740,2023-07-21,place-rugg,744,1381,3175
12741,2023-07-21,place-sbmnl,771,507,1780
12742,2023-07-21,place-sdmnl,278,180,683
12743,2023-07-21,place-shmnl,440,202,977
12744,2023-07-21,place-smmnl,515,173,1013
12745,2023-07-21,place-spmnl,82,631,1132
12746,2023-07-21,place-sstat,2733,4083,10327
12747,2023-07-21,place-state,719,4349,8349
12748,2023-07-21,place-sull,1381,1143,3919
12749,2023-07-21,place-symcl,267,419,1068
12750,2023-07-21,place-tumnl,463,1452,3075
12751,2023-07-21,place-welln,1280,815,3016
12752,2023-07-21,place-wimnl,533,420,1509
12753,2023-07-21,place-wlsta,853,231,1533
12754,2023-07-21,place-wondl,2069,973,4481
