,ID,Loc_GTFS_Stop_ID,Restriction_Status,Restriction_Reason,Track_Direction,Line,Branch,Track_Name,Location_Type,Restriction_Speed_MPH,Restriction_Distance_Feet,Line_Restricted_Track_Pct,Systemwide_Restricted_Track_Pct,SR_Restriction_Distance_Span,Restriction_Path,start_date,end_date,Restriction_Length_Days
600,550788,place-sull | place-ccmnl,Restriction Opened,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,700.0,0.0058817993600602,0.00097182053640051,Single Segment,Start|End,2023-06-22,2023-12-31,192 days
601,550885,place-hymnl | place-coecl,Restriction Opened,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-06-23,2023-08-09,47 days
602,550966,place-spmnl | place-lech,Restriction Opened,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,300.0,0.0010523834380104,0.0004164945156002186,Single Segment,Start|End,2023-06-23,2023-07-10,17 days
603,550967,place-lech | place-esomr,Restriction Opened,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,400.0,0.0014031779173472,0.0005553260208002915,Single Segment,Start|End,2023-06-23,2023-07-10,17 days
604,550971,place-mgngl | place-balsq,Restriction Opened,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,20 mph,300.0,0.0010523834380104,0.0004164945156002186,Single Segment,Start|End,2023-06-23,2023-07-10,17 days
605,550973,place-lech | place-unsqu,Restriction Opened,Track,WB,Green Line,Green Line - Union,GL Lechmere-Union WB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-06-23,2023-08-03,41 days
606,550975,place-coecl | place-hymnl,Restriction Opened,Track,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,Between Stations,3 mph,300.0,0.0010523834380104,0.0004164945156002186,Single Segment,Start|End,2023-06-23,2023-06-25,2 days
607,551505,place-gover,Restriction Opened,Track,WB,Blue Line,Blue Line,BL WB,Station,10 mph,331.00000000000017,0.0050231886169386,0.00045953228221224144,Multi-Segment,End,2023-06-27,2023-07-05,8 days
608,551505,place-state | place-gover,Restriction Opened,Track,WB,Blue Line,Blue Line,BL WB,Between Stations,10 mph,193.99999999999977,0.0029441045066045,0.00026933312008814106,Multi-Segment,Start,2023-06-27,2023-07-05,8 days
609,552291,place-qamnl | place-brntn,Restriction Opened,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,600.0,0.0023968859657532,0.0008329890312004372,Single Segment,Start|End,2023-06-28,2023-12-31,186 days
610,552340,place-forhl | place-grnst,Restriction Opened,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,10 mph,800.0,0.0067220564114974,0.0011106520416005,Single Segment,Start|End,2023-06-28,2023-08-16,49 days
611,552741,place-dwnxg | place-chncl,Restriction Opened,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,100.0,0.0008402570514371758,0.00013883150520007287,Single Segment,Start|End,2023-06-29,2023-07-06,7 days
612,552882,place-knncl,Restriction Opened,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Station,10 mph,167.0000000000016,0.0006671332604680064,0.0002318486136841239,Multi-Segment,Start,2023-06-30,2023-07-19,19 days
613,552882,place-knncl | place-cntsq,Restriction Opened,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,432.9999999999984,0.0017297527052852,0.0006011404175163133,Multi-Segment,End,2023-06-30,2023-07-19,19 days
614,552885,place-haecl | place-north,Restriction Opened,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,10 mph,300.0,0.0025207711543115,0.0004164945156002186,Single Segment,Start|End,2023-06-30,2023-07-06,6 days
615,554669,place-mvbcl | place-aport,Active Restriction,Track,EB,Blue Line,Blue Line,BL EB,Between Stations,0 mph,569.7000000000003,0.0086456512237762,0.0007909230851248155,Single Segment,Start|End,2023-07-06,2023-07-20,14 days
616,555505,place-gover,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Station,10 mph,201.00000000000043,0.0007050969034669735,0.0002790513254521471,Multi-Segment,End,2023-07-10,2023-12-31,174 days
617,555505,place-pktrm | place-gover,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,10 mph,1348.9999999999995,0.0047322175262534,0.0018728370051489,Multi-Segment,Start,2023-07-10,2023-12-31,174 days
618,555806,place-cntsq | place-knncl,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,25 mph,1100.0,0.0043942909372143,0.0015271465572008,Single Segment,Start|End,2023-07-11,2023-12-31,173 days
619,556215,place-matt | place-capst,Active Restriction,Track,OB,Red Line,Red Line - Mattapan,Mattapan Line NB,Between Stations,10 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-07-12,2023-10-29,109 days
620,556246,place-astao | place-welln,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,10 mph,459.9999999999966,0.0038651824366109,0.0006386249239203305,Single Segment,Start|End,2023-07-13,2023-11-22,132 days
621,557470,place-grnst | place-forhl,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,1100.0,0.0092428275658089,0.0015271465572008,Single Segment,Start|End,2023-07-18,2023-08-29,42 days
622,557472,place-rcmnl | place-jaksn,Restriction Cleared,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,25 mph,600.0,0.005041542308623,0.0008329890312004372,Single Segment,Start|End,2023-07-18,2023-07-19,1 days
623,557478,place-masta | place-rugg,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,600.0,0.005041542308623,0.0008329890312004372,Single Segment,Start|End,2023-07-18,2023-09-18,62 days
624,559250,place-spmnl | place-lech,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-07-19,2023-08-17,29 days
625,559260,place-lech | place-unsqu,Active Restriction,Track,WB,Green Line,Green Line - Union,GL Lechmere-Union WB,Between Stations,3 mph,300.3,0.0010534358214484,0.0004169110101158188,Single Segment,Start|End,2023-07-19,2023-08-16,28 days
626,559854,place-bbsta | place-masta,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,700.0,0.0058817993600602,0.00097182053640051,Single Segment,Start|End,2023-07-20,2023-11-29,132 days
627,559879,place-dwnxg,Restriction Opened/Cleared,Track,SB,Orange Line,Orange Line,OL SB,Station,10 mph,200.0,0.0016805141028743,0.00027766301040014574,Multi-Segment,Start,2023-07-20,2023-07-20,0 days
628,559879,place-dwnxg | place-chncl,Restriction Opened/Cleared,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,400.0,0.0033610282057487,0.0005553260208002915,Multi-Segment,End,2023-07-20,2023-07-20,0 days
629,559884,place-dwnxg,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Station,10 mph,200.0,0.0016805141028743,0.00027766301040014574,Multi-Segment,Start,2023-07-20,2023-08-01,12 days
630,559884,place-dwnxg | place-chncl,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,400.0,0.0033610282057487,0.0005553260208002915,Multi-Segment,End,2023-07-20,2023-08-01,12 days
631,564418,place-nqncy | place-jfk,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,100.0,0.0003994809942922156,0.00013883150520007287,Single Segment,Start|End,2023-07-27,2023-09-06,41 days
632,564516,place-cntsq | place-knncl,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,25 mph,1300.0,0.0051932529257988,0.0018048095676009,Single Segment,Start|End,2023-07-27,2023-12-31,157 days
633,564556,place-fldcr | place-shmnl,Active Restriction,Track,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,Between Stations,10 mph,399.0000000000009,0.0015939291672259,0.0005539377057482921,Multi-Segment,Start,2023-07-27,2023-10-29,94 days
634,564556,place-shmnl,Active Restriction,Track,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,Station,10 mph,200.9999999999991,0.0008029567985273497,0.0002790513254521452,Multi-Segment,End,2023-07-27,2023-10-29,94 days
635,564973,place-cntsq,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Station,25 mph,200.9999999999991,0.0008029567985273497,0.0002790513254521452,Multi-Segment,End,2023-07-28,2023-12-31,156 days
636,564973,place-knncl | place-cntsq,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,25 mph,99.00000000000092,0.000395486184349297,0.0001374431901480734,Multi-Segment,Start,2023-07-28,2023-12-31,156 days
637,564995,place-knncl | place-cntsq,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,600.0,0.0023968859657532,0.0008329890312004372,Single Segment,Start|End,2023-07-28,2023-09-28,62 days
638,565014,place-dwnxg | place-pktrm,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,199.0000000000009,0.0007949671786415127,0.00027627469534814627,Multi-Segment,Start,2023-07-28,2023-09-11,45 days
639,565014,place-pktrm,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Station,10 mph,400.9999999999991,0.0016019187871117,0.000556714335852291,Multi-Segment,Midpoint,2023-07-28,2023-09-11,45 days
640,565014,place-pktrm | place-chmnl,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,600.0,0.0023968859657532,0.0008329890312004372,Multi-Segment,End,2023-07-28,2023-09-11,45 days
641,565016,place-pktrm | place-chmnl,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,500.0,0.001997404971461,0.0006941575260003644,Single Segment,Start|End,2023-07-28,2023-12-31,156 days
642,565099,place-sstat | place-brdwy,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,25 mph,700.0,0.0027963669600455,0.00097182053640051,Single Segment,Start|End,2023-07-29,2023-12-31,155 days
643,565480,place-andrw | place-jfk,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,412.9999999999996,0.0016498565064268,0.0005733741164763004,Multi-Segment,Start,2023-08-01,2023-12-31,152 days
644,565480,place-jfk,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Station,10 mph,87.00000000000045,0.00034754846503422937,0.00012078340952406402,Multi-Segment,End,2023-08-01,2023-12-31,152 days
645,566822,place-nqncy | place-jfk,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-08-01,2023-09-20,50 days
646,566824,place-nqncy | place-jfk,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,500.0,0.001997404971461,0.0006941575260003644,Single Segment,Start|End,2023-08-01,2023-09-21,51 days
647,567089,place-chmnl | place-pktrm,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,25 mph,599.0000000000009,0.0023928911558103,0.0008316007161484377,Multi-Segment,Start,2023-08-02,2023-12-31,151 days
648,567089,place-pktrm,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Station,25 mph,100.99999999999908,0.0004034758042351341,0.00014021982025207234,Multi-Segment,End,2023-08-02,2023-12-31,151 days
649,567259,place-chmnl | place-pktrm,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,500.0,0.001997404971461,0.0006941575260003644,Single Segment,Start|End,2023-08-03,2023-12-31,150 days
650,567513,place-andrw | place-brdwy,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-08-04,2023-12-31,149 days
651,567782,place-matt | place-capst,Active Restriction,Track,OB,Red Line,Red Line - Mattapan,Mattapan Line NB,Between Stations,6 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-08-07,2023-10-29,83 days
652,567810,place-orhte | place-wimnl,Active Restriction,Track,WB,Blue Line,Blue Line,BL WB,Between Stations,25 mph,500.0,0.0075878982128982,0.0006941575260003644,Single Segment,Start|End,2023-08-07,2023-12-31,146 days
653,567832,place-aqucl,Active Restriction,Track,EB,Blue Line,Blue Line,BL EB,Station,10 mph,400.0,0.0060703185703185,0.0005553260208002915,Multi-Segment,Start,2023-08-07,2023-12-31,146 days
654,567832,place-aqucl | place-mvbcl,Active Restriction,Track,EB,Blue Line,Blue Line,BL EB,Between Stations,10 mph,100.0,0.0015175796425796,0.00013883150520007287,Multi-Segment,End,2023-08-07,2023-12-31,146 days
655,568010,place-nqncy | place-jfk,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,0 mph,1100.0,0.0043942909372143,0.0015271465572008,Single Segment,Start|End,2023-08-08,2023-09-05,28 days
656,568356,place-cedgr | place-unsqu,Active Restriction,Track,OB,Red Line,Red Line - Mattapan,Mattapan Line NB,Between Stations,25 mph,300.0,0.0011984429828766,0.0004164945156002186,Single Segment,Start|End,2023-08-09,2023-10-29,81 days
657,568359,place-cedgr | place-butlr,Active Restriction,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,15 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-08-09,2023-10-29,81 days
658,568360,place-miltt | place-cenav,Active Restriction,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,25 mph,200.0,0.0007989619885844312,0.00027766301040014574,Single Segment,Start|End,2023-08-09,2023-10-29,81 days
659,568361,place-cedgr | place-butlr,Active Restriction,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,15 mph,200.0,0.0007989619885844312,0.00027766301040014574,Single Segment,Start|End,2023-08-09,2023-10-29,81 days
660,568491,place-aport | place-wimnl,Active Restriction,Track,EB,Blue Line,Blue Line,BL EB,Between Stations,25 mph,400.0,0.0060703185703185,0.0005553260208002915,Single Segment,Start|End,2023-08-10,2023-12-31,143 days
661,568578,place-sbmnl | place-jaksn,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,25 mph,600.0,0.005041542308623,0.0008329890312004372,Single Segment,Start|End,2023-08-10,2023-12-31,143 days
662,568589,place-ccmnl | place-north,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,25 mph,347.0000000000028,0.002915691968487,0.0004817453230442566,Multi-Segment,Start,2023-08-10,2023-12-31,143 days
663,568589,place-north,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Station,25 mph,352.99999999999727,0.0029661073915732,0.0004900752133562534,Multi-Segment,End,2023-08-10,2023-12-31,143 days
664,568653,place-dwnxg,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Station,10 mph,400.0,0.0033610282057487,0.0005553260208002915,Multi-Segment,Start,2023-08-11,2023-12-31,142 days
665,568653,place-dwnxg | place-state,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,10 mph,500.0,0.0042012852571858,0.0006941575260003644,Multi-Segment,End,2023-08-11,2023-12-31,142 days
666,568654,place-north,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Station,25 mph,351.9999999999982,0.0029577048210588,0.000488686898304254,Multi-Segment,Start,2023-08-11,2023-12-31,142 days
667,568654,place-north | place-ccmnl,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,25 mph,548.0000000000018,0.0046046086418757,0.0007607966484964019,Multi-Segment,End,2023-08-11,2023-12-31,142 days
668,568929,place-river | place-woodl,Active Restriction,Track,EB,Green Line,Green Line - D,GL Kenmore-Riverside EB,Between Stations,20 mph,2000.0,0.007015889586736,0.0027766301040014,Single Segment,Start|End,2023-08-11,2023-12-20,131 days
669,569570,place-knncl,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Station,10 mph,67.00000000000159,0.00026765226617579083,9.301710848405104e-05,Multi-Segment,Start,2023-08-15,2023-09-19,35 days
670,569570,place-knncl | place-cntsq,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,532.9999999999984,0.0021292336995775,0.0007399719227163862,Multi-Segment,End,2023-08-15,2023-09-19,35 days
671,569626,place-jaksn | place-sbmnl,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,98.99999999999947,0.0008318544809227996,0.00013744319014807142,Multi-Segment,Start,2023-08-15,2023-11-22,99 days
672,569626,place-sbmnl,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Station,10 mph,401.0000000000005,0.003369430776263,0.000556714335852293,Multi-Segment,End,2023-08-15,2023-11-22,99 days
673,569996,place-cntsq,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Station,10 mph,100.99999999999908,0.0004034758042351341,0.00014021982025207234,Multi-Segment,End,2023-08-17,2023-10-03,47 days
674,569996,place-harsq | place-cntsq,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,399.0000000000009,0.0015939291672259,0.0005539377057482921,Multi-Segment,Start,2023-08-17,2023-10-03,47 days
675,570043,place-matt | place-capst,Active Restriction,Track,OB,Red Line,Red Line - Mattapan,Mattapan Line NB,Between Stations,6 mph,100.0,0.0003994809942922156,0.00013883150520007287,Single Segment,Start|End,2023-08-17,2023-10-29,73 days
676,570363,place-forhl,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Station,10 mph,100.99999999999976,0.0008486596219515455,0.0001402198202520733,Multi-Segment,End,2023-08-18,2023-09-06,19 days
677,570363,place-grnst | place-forhl,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Between Stations,10 mph,599.0000000000002,0.0050331397381086,0.0008316007161484368,Multi-Segment,Start,2023-08-18,2023-09-06,19 days
678,570703,place-alfcl | place-davis,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,700.0,0.0027963669600455,0.00097182053640051,Single Segment,Start|End,2023-08-22,2023-12-31,131 days
679,570802,place-forhl | place-grnst,Active Restriction,Track,NB,Orange Line,Orange Line,OL NB,Between Stations,25 mph,600.0,0.005041542308623,0.0008329890312004372,Single Segment,Start|End,2023-08-22,2023-12-31,131 days
680,570853,place-wrnst | place-wascm,Active Restriction,Track,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,Between Stations,5 mph,400.0,0.0014031779173472,0.0005553260208002915,Single Segment,Start|End,2023-08-22,2023-08-25,3 days
681,570973,place-andrw,Restriction Opened/Cleared,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Station,10 mph,400.9999999999991,0.0016019187871117,0.000556714335852291,Multi-Segment,Midpoint,2023-08-23,2023-08-23,0 days
682,570973,place-andrw | place-brdwy,Restriction Opened/Cleared,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,200.0,0.0007989619885844312,0.00027766301040014574,Multi-Segment,End,2023-08-23,2023-08-23,0 days
683,570973,place-jfk | place-andrw,Restriction Opened/Cleared,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,579.000000000002,0.0023129949569519,0.0008038344151084249,Multi-Segment,Start,2023-08-23,2023-08-23,0 days
684,571150,place-sull,Active Restriction,Track,SB,Orange Line,Orange Line,OL SB,Station,10 mph,400.0,0.0033610282057487,0.0005553260208002915,Single Segment,Start|End,2023-08-23,2023-12-31,130 days
685,572027,place-dwnxg,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Station,10 mph,100.99999999999908,0.0004034758042351341,0.00014021982025207234,Multi-Segment,End,2023-09-01,2023-12-31,121 days
686,572027,place-pktrm | place-dwnxg,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,600.0,0.0023968859657532,0.0008329890312004372,Single Segment,Start|End,2023-08-25,2023-12-31,128 days
687,572955,place-butlr | place-miltt,Restriction Opened,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,10 mph,99.99999999999996,0.0003994809942922155,0.00013883150520007282,Multi-Segment,End,2023-08-31,2023-10-29,59 days
688,572955,place-miltt,Restriction Opened,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Station,10 mph,101.00000000000053,0.0004034758042351397,0.0001402198202520743,Multi-Segment,Midpoint,2023-08-31,2023-10-29,59 days
689,572955,place-miltt | place-cenav,Restriction Opened,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,10 mph,98.99999999999947,0.0003954861843492914,0.00013744319014807142,Multi-Segment,Start,2023-08-31,2023-10-29,59 days
690,572956,place-capst,Restriction Opened,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Station,10 mph,100.0,0.0003994809942922156,0.00013883150520007287,Multi-Segment,Start,2023-08-31,2023-10-29,59 days
691,572956,place-valrd | place-capst,Restriction Opened,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,10 mph,100.0,0.0003994809942922156,0.00013883150520007287,Multi-Segment,End,2023-08-31,2023-10-29,59 days
692,572957,place-cedgr | place-asmnl,Restriction Opened,Track,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,Between Stations,10 mph,300.0,0.0011984429828766,0.0004164945156002186,Single Segment,Start|End,2023-08-31,2023-10-29,59 days
693,574569,place-wimnl | place-orhte,Active Restriction,Track,EB,Blue Line,Blue Line,BL EB,Between Stations,10 mph,500.0,0.0075878982128982,0.0006941575260003644,Single Segment,Start|End,2023-09-04,2023-09-19,15 days
694,574588,place-jfk | place-nqncy,Restriction Cleared,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,900.0,0.0035953289486299,0.0012494835468006,Single Segment,Start|End,2023-09-05,2023-09-27,22 days
695,575343,place-nqncy | place-jfk,Restriction Opened/Cleared,,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-09-07,2023-09-07,0 days
696,575346,place-jfk | place-nqncy,Restriction Opened/Cleared,,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,10 mph,500.0,0.001997404971461,0.0006941575260003644,Single Segment,Start|End,2023-09-07,2023-09-07,0 days
697,575406,place-harsq | place-cntsq,Restriction Cleared,,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,0 mph,0.0,0.0,0.0,Single Segment,Start|End,2023-09-07,2023-09-08,1 days
698,575560,place-nqncy | place-jfk,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,10 mph,400.0,0.0015979239771688,0.0005553260208002915,Single Segment,Start|End,2023-09-08,2023-09-20,12 days
699,576230,place-davis | place-alfcl,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Between Stations,25 mph,600.0,0.0023968859657532,0.0008329890312004372,Single Segment,Start|End,2023-09-12,2023-11-27,76 days
700,576232,place-chmnl | place-pktrm,Active Restriction,Track,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,Between Stations,25 mph,300.0,0.0011984429828766,0.0004164945156002186,Single Segment,Start|End,2023-09-12,2023-12-31,110 days
701,576363,place-kencl | place-hymnl,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,485.0,0.0017013532247834,0.0006733328002203533,Single Segment,Start|End,2023-09-13,2023-12-31,109 days
702,576497,place-balsq | place-mdftf,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,300.0,0.0010523834380104,0.0004164945156002186,Single Segment,Start|End,2023-09-13,2023-10-10,27 days
703,576498,place-balsq | place-mdftf,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-09-13,2023-10-10,27 days
704,576511,place-balsq | place-mdftf,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,300.0,0.0010523834380104,0.0004164945156002186,Single Segment,Start|End,2023-09-13,2023-10-10,27 days
705,576512,place-gilmn | place-mgngl,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,400.0,0.0014031779173472,0.0005553260208002915,Single Segment,Start|End,2023-09-13,2023-10-10,27 days
706,576513,place-lech | place-esomr,Active Restriction,Track,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,Between Stations,3 mph,300.0,0.0010523834380104,0.0004164945156002186,Single Segment,Start|End,2023-09-13,2023-10-10,27 days
707,576557,place-esomr | place-lech,Active Restriction,Track,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-09-14,2023-10-10,26 days
708,576620,place-lech | place-unsqu,Active Restriction,Track,WB,Green Line,Green Line - Union,GL Lechmere-Union WB,Between Stations,3 mph,700.0,0.0024555613553576,0.00097182053640051,Single Segment,Start|End,2023-09-14,2023-10-06,22 days
709,576621,place-lech | place-unsqu,Active Restriction,Track,WB,Green Line,Green Line - Union,GL Lechmere-Union WB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-09-14,2023-10-06,22 days
710,576622,place-unsqu | place-lech,Restriction Cleared,Track,EB,Green Line,Green Line - Union,GL Lechmere-Union EB,Between Stations,3 mph,200.0,0.000701588958673604,0.00027766301040014574,Single Segment,Start|End,2023-09-14,2023-09-15,1 days
711,576623,place-unsqu | place-lech,Active Restriction,Track,EB,Green Line,Green Line - Union,GL Lechmere-Union EB,Between Stations,3 mph,250.0,0.0008769861983420049,0.0003470787630001822,Single Segment,Start|End,2023-09-14,2023-09-29,15 days
712,576807,place-kencl,Active Restriction,Track,EB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. EB,Station,3 mph,170.0,0.0005963506148725634,0.00023601355884012387,Single Segment,Start|End,2023-09-15,2023-12-31,107 days
713,576808,place-kencl | place-bland,Active Restriction,Track,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,Between Stations,10 mph,550.0,0.0019293696363524,0.0007635732786004008,Single Segment,Start|End,2023-09-15,2023-12-31,107 days
714,576967,place-bland | place-kencl,Active Restriction,Track,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,Between Stations,10 mph,500.0,0.001753972396684,0.0006941575260003644,Single Segment,Start|End,2023-09-16,2023-12-31,106 days
715,577270,place-knncl,Active Restriction,Track,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,Station,10 mph,167.0000000000016,0.0006671332604680064,0.0002318486136841239,Multi-Segment,Start,2023-09-18,2023-09-28,10 days
